Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
26649,explore,0.5070892960008493,2,4.0,22,0,0,0,524,524,269.1666666666667,24947.47222222222,0
26873,explore,0.502609744000857,1,-96.0,8,0,0,0,524,223,262.57142857142856,21644.530612244893,0
27145,explore,0.4971702880008585,2,-96.0,8,0,0,0,524,271,263.625,18946.734375,0
27670,explore,0.48667133800084744,0,4.0,27,0,0,0,524,524,292.55555555555554,23537.35802469136,0
27966,explore,0.4807519300008412,0,-96.0,9,0,0,0,524,295,292.8,21184.16,"[0.2031526, 0.108275995, 0.035527445, 0.059349142]"
28134,explore,0.4773922660008377,2,-96.0,4,0,0,0,524,167,281.3636363636364,20566.23140495868,0
28326,explore,0.47355265000083363,2,-96.0,5,0,0,0,524,191,273.8333333333333,19476.138888888887,"[0.17371497, 0.09204571, 0.04005138, 0.04161787]"
28670,explore,0.4666733380008264,0,-96.0,11,0,0,0,524,343,279.15384615384613,18317.668639053256,0
29195,explore,0.45617438800081533,0,4.0,23,0,0,0,524,524,296.64285714285717,20985.515306122452,0
29451,explore,0.45105490000080994,2,-96.0,9,0,0,0,524,255,293.8666666666667,19694.382222222222,"[0.17227468, 0.091973394, 0.049445417, 0.030855872]"
29976,explore,0.4405559500007989,1,4.0,24,0,0,0,524,524,308.25,21566.6875,"[0.16648, 0.091015786, 0.038525797, 0.036938433]"
30096,explore,0.43815619000079636,0,-96.0,2,0,0,0,524,119,297.11764705882354,22280.92733564014,"[0.20279405, 0.094054796, 0.023587659, 0.08515158]"
30621,explore,0.4276572400007853,2,4.0,26,0,0,0,524,524,309.72222222222223,23743.978395061724,"[0.17303222, 0.07026941, 0.011221066, 0.09154174]"
31146,explore,0.41715829000077426,0,4.0,25,0,0,0,524,524,321.0,24783.684210526317,"[0.16668448, 0.052299995, 0.035763495, 0.078620985]"
31671,explore,0.4066593400007632,2,4.0,26,0,0,0,524,524,331.15,25501.927499999998,"[0.22450757, 0.07161701, 0.07178244, 0.08110813]"
31783,explore,0.40441956400076084,0,-96.0,2,0,0,0,524,111,320.6666666666667,26485.555555555555,0
31991,explore,0.40025998000075647,1,-96.0,6,0,0,0,524,207,315.5,25842.25,"[0.14169246, 0.05651371, 0.017062213, 0.06811652]"
32516,explore,0.3897610300007454,2,4.0,26,0,0,0,524,524,324.5652173913044,26526.59357277883,"[0.17307578, 0.101592734, 0.05792498, 0.013558077]"
33041,explore,0.37926208000073436,2,4.0,22,0,0,0,524,524,332.875,27009.526041666668,"[0.13393173, 0.07375514, 0.02396024, 0.03621635]"
33566,explore,0.3687631300007233,2,4.0,26,0,0,0,524,524,340.52,27331.849600000005,"[0.15175998, 0.099311836, 0.0043624155, 0.048085727]"
34091,explore,0.35826418000071225,0,4.0,27,0,0,0,524,524,347.5769230769231,27525.628698224846,"[0.17810984, 0.12952763, 0.021780245, 0.026801959]"
34299,explore,0.35410459600070787,2,-96.0,5,0,0,0,524,207,342.3703703703704,27210.97393689986,0
34824,explore,0.3436056460006968,2,4.0,27,0,0,0,524,524,348.85714285714283,27375.265306122456,0
35349,explore,0.33310669600068576,0,4.0,26,0,0,0,524,524,354.8965517241379,27452.575505350767,0
35874,explore,0.3226077460006747,2,4.0,30,0,0,0,524,524,360.53333333333336,27458.915555555555,0
36399,explore,0.31210879600066366,2,4.0,22,0,0,0,524,524,365.80645161290323,27407.317377731528,0
36519,explore,0.30970903600066113,0,-96.0,2,0,0,0,524,119,358.09375,28394.8974609375,0
36871,explore,0.3026697400006537,1,-96.0,12,0,0,0,524,351,357.8787878787879,27535.92470156106,"[0.13873954, 0.07572247, 0.0062377146, 0.05677936]"
37396,explore,0.29217079000064267,0,4.0,25,0,0,0,524,524,362.7647058823529,27513.82698961938,"[0.18416376, 0.15812139, 0.007919135, 0.018123236]"
37921,explore,0.2816718400006316,2,4.0,24,0,0,0,524,524,367.37142857142857,27449.262040816327,"[0.17206457, 0.12413749, 0.01243895, 0.035488125]"
38073,explore,0.2786321440006284,2,-96.0,4,0,0,0,524,151,361.3611111111111,27951.119598765432,0
38598,explore,0.26813319400061736,2,4.0,34,0,0,0,524,524,365.7567567567568,27891.265157048943,0
39123,explore,0.2576342440006063,0,4.0,24,0,0,0,524,524,369.92105263157896,27798.914819944595,0
39635,explore,0.24739526800059916,2,-96.0,21,0,0,0,524,511,373.53846153846155,27583.37672583826,0
39747,explore,0.2451554920005999,0,-96.0,2,0,0,0,524,111,366.975,28573.874375000003,0
39931,explore,0.24147586000060114,0,-96.0,5,0,0,0,524,183,362.4878048780488,28682.34741225461,"[0.18360458, 0.08107881, 0.010669205, 0.09185657]"
40243,explore,0.23523648400060324,0,-96.0,13,0,0,0,524,311,361.26190476190476,28061.050453514737,0
40643,explore,0.22723728400060592,2,-96.0,13,0,0,0,524,399,362.13953488372096,27440.817739318547,0
41168,explore,0.21673833400060943,0,4.0,25,0,0,0,524,524,365.8181818181818,27399.057851239675,0
41693,explore,0.20623938400061295,0,4.0,25,0,0,0,524,524,369.3333333333333,27333.86666666666,0
42218,explore,0.19574043400061647,2,4.0,26,0,0,0,524,524,372.69565217391306,27248.385633270318,0
42743,explore,0.18524148400062,0,4.0,27,0,0,0,524,524,375.9148936170213,27145.354459031238,0
43268,explore,0.1747425340006235,2,4.0,28,0,0,0,524,524,379.0,27027.166666666668,0
43793,explore,0.16424358400062702,0,4.0,30,0,0,0,524,524,381.9591836734694,26895.91670137443,0
44318,explore,0.15374463400063054,0,4.0,28,0,0,0,524,524,384.8,26753.439999999995,0
44843,explore,0.14324568400063406,2,4.0,25,0,0,0,524,524,524.0,0.0,0
45067,explore,0.13876613200063556,1,-96.0,7,0,0,0,524,223,373.5,22650.25,0
45592,explore,0.12826718200063908,2,4.0,25,0,0,0,524,524,423.6666666666667,20133.555555555555,0
46117,explore,0.1177682320006426,0,4.0,24,0,0,0,524,524,448.75,16987.6875,0
46642,explore,0.10726928200064612,0,4.0,29,0,0,0,524,524,463.8,14496.16,0
47167,explore,0.09677033200064963,0,4.0,26,0,0,0,524,524,473.8333333333333,12583.472222222226,0
47692,explore,0.08627138200065315,2,4.0,24,0,0,0,524,524,481.0,11094.0,0
48217,explore,0.07577243200065667,0,4.0,28,0,0,0,524,524,486.375,9909.484375,0
48742,explore,0.06527348200066019,0,4.0,28,0,0,0,524,524,490.55555555555554,8948.246913580246,0
48886,explore,0.06239377000066111,2,-96.0,3,0,0,0,524,143,455.8,18924.96,"[0.0862149, 0.046962623, 0.016628066, 0.022624206]"
49411,explore,0.051894820000660986,0,4.0,29,0,0,0,524,524,462.0,17588.909090909092,"[0.1054271, 0.05268618, 0.0073488075, 0.045392107]"
49936,explore,0.04139587000066086,2,4.0,27,0,0,0,524,524,467.1666666666667,16416.80555555556,"[0.1171105, 0.05460868, 0.0050380193, 0.0574638]"
