Time,State,Epsilon,Action,Reward,Medkit,Poison,Frags,Amo,Max Life,Life,Mean Score,Var Score,Loss
12200,explore,0.7960403980003514,0,-96.0,1,0,0,0,247,95,124.06122449,1253.07788421,0
12296,explore,0.7941205900003547,1,-96.0,1,0,0,0,247,95,123.48,1244.5696,"[0.067205645, 0.021826711, 0.020248961, 0.025129974]"
12416,explore,0.7917208300003589,2,-96.0,2,0,0,0,247,119,119.0,0.0,"[0.062437564, 0.03191663, 0.015415477, 0.015105458]"
12512,explore,0.7898010220003622,0,-96.0,1,0,0,0,247,95,107.0,144.0,0
12664,explore,0.7867613260003674,0,-96.0,4,0,0,0,247,151,121.666666667,526.222222222,0
12760,explore,0.7848415180003707,2,-96.0,1,0,0,0,247,95,115.0,528.0,0
12880,explore,0.7824417580003749,2,-96.0,2,0,0,0,247,119,115.8,424.96,0
13405,explore,0.7719428080003929,0,4.0,21,0,0,0,524,524,183.833333333,23496.8055556,0
13930,explore,0.761443858000411,0,4.0,22,0,0,0,524,524,232.428571429,34309.1020408,0
14074,explore,0.758564146000416,2,-96.0,3,0,0,0,524,143,221.25,30895.1875,0
14266,explore,0.7547245300004226,0,-96.0,5,0,0,0,524,191,217.888888889,27552.7654321,"[0.056288719, 0.027435418, 0.015680464, 0.013172837]"
14378,explore,0.7524847540004265,2,-96.0,2,0,0,0,524,111,207.2,25825.76,0
14498,explore,0.7500849940004306,1,-96.0,2,0,0,0,524,119,199.181818182,24120.8760331,0
14618,explore,0.7476852340004347,0,-96.0,2,0,0,0,524,119,192.5,22601.9166667,0
14762,explore,0.7448055220004397,0,-96.0,3,0,0,0,524,143,188.692307692,21037.2899408,0
15106,explore,0.7379262100004516,2,-96.0,11,0,0,0,524,343,199.714285714,21113.9183673,"[0.066361912, 0.017639928, 0.023918564, 0.024803422]"
15258,explore,0.7348865140004568,0,-96.0,4,0,0,0,524,151,196.466666667,19853.9822222,0
15362,explore,0.7328067220004604,0,-96.0,2,0,0,0,524,103,190.625,19124.984375,0
15506,explore,0.7299270100004653,0,-96.0,3,0,0,0,524,143,187.823529412,18125.5570934,"[0.048303019, 0.010405012, 0.015585175, 0.022312831]"
15674,explore,0.7265673460004711,1,-96.0,4,0,0,0,524,167,186.666666667,17141.3333333,0
15826,explore,0.7235276500004764,1,-96.0,4,0,0,0,524,151,184.789473684,16302.5872576,"[0.066615894, 0.017251801, 0.029970948, 0.01939315]"
15946,explore,0.7211278900004805,1,-96.0,2,0,0,0,524,119,181.5,15693.05,"[0.056218755, 0.019905366, 0.019355554, 0.016957834]"
16082,explore,0.7184081620004852,0,-96.0,3,0,0,0,524,135,179.285714286,15043.8231293,0
16242,explore,0.7152084820004907,0,-96.0,4,0,0,0,524,159,178.363636364,14377.8677686,0
16362,explore,0.7128087220004948,0,-96.0,2,0,0,0,524,119,175.782608696,13899.3005671,0
16482,explore,0.710408962000499,1,-96.0,2,0,0,0,524,119,173.416666667,13448.9097222,0
16618,explore,0.7076892340005037,0,-96.0,3,0,0,0,524,135,171.88,12967.6256,0
16714,explore,0.705769426000507,0,-96.0,1,0,0,0,524,95,168.923076923,12687.4556213,0
16882,explore,0.7024097620005127,2,-96.0,4,0,0,0,524,167,168.851851852,12217.6817558,0
16986,explore,0.7003299700005163,2,-96.0,2,0,0,0,524,103,166.5,11930.6785714,"[0.053332746, 0.018830584, 0.017611932, 0.01689023]"
17106,explore,0.6979302100005205,0,-96.0,2,0,0,0,524,119,164.862068966,11594.3947681,"[0.060733009, 0.012981469, 0.025166035, 0.022585507]"
17234,explore,0.6953704660005249,1,-96.0,3,0,0,0,524,127,163.6,11254.1066667,0
17354,explore,0.692970706000529,1,-96.0,2,0,0,0,524,119,162.161290323,10953.1675338,0
17474,explore,0.6905709460005331,0,-96.0,2,0,0,0,524,119,160.8125,10667.2773438,0
17594,explore,0.6881711860005373,1,-96.0,2,0,0,0,524,119,159.545454545,10395.399449,0
17738,explore,0.6852914740005422,0,-96.0,3,0,0,0,524,143,159.058823529,10097.467128,0
17858,explore,0.6828917140005464,0,-96.0,2,0,0,0,524,119,157.914285714,9853.50693878,0
